#{"t_start": 1521694464.1732147, "env_id": null}
r,l,t
-0.14618,10,289.21101
-0.170631,10,289.213555
-0.449631,10,289.216244
-0.118365,10,289.219072
-0.146643,10,289.221694
-0.151474,10,289.224113
-0.099162,10,289.241634
-0.269966,10,289.244187
-0.077787,10,289.24677
-0.196294,10,289.249399
-0.283942,10,289.251966
-0.055569,10,289.254549
-0.03854,10,289.257104
-0.073839,10,289.259702
-0.181331,10,289.262239
-0.139182,10,289.264832
-0.034226,10,289.281954
-0.265305,10,289.284383
-0.185687,10,289.286884
-0.541346,10,289.289417
-0.135863,10,289.291958
-0.072997,10,289.294526
-0.121771,10,289.297138
-0.165497,10,289.299746
-0.219874,10,289.302283
-0.108705,10,289.304855
-0.127888,10,289.321481
-0.154888,10,289.324099
-0.468839,10,289.326613
-0.124829,10,289.329147
-0.414106,10,289.331666
-0.089816,10,289.334189
-0.102039,10,289.336715
-0.116012,10,289.339243
-0.200484,10,289.341755
-0.10627,10,289.344275
-0.433341,10,289.361763
-0.112325,10,289.364315
-0.29008,10,289.366851
-0.341539,10,289.369675
-0.187741,10,289.372235
-0.227085,10,289.374772
-0.309211,10,289.377229
-0.302456,10,289.379501
-0.264348,10,289.382059
-1.229263,10,289.384609
-0.168095,10,289.402552
-0.132043,10,289.405175
-0.123362,10,289.407732
-0.289646,10,289.410253
-0.476056,10,289.412793
-0.092889,10,289.415414
-0.066787,10,289.417958
-0.405331,10,289.420685
-0.24937,10,289.423222
-0.285862,10,289.425758
-0.173413,10,289.443683
-0.162065,10,289.446226
-0.134729,10,289.448805
-0.294676,10,289.451407
-0.174787,10,289.454308
-0.452902,10,289.456861
-0.055029,10,289.459374
-0.133283,10,289.461807
-0.085005,10,289.46413
-0.340551,10,289.466647
-0.366273,10,289.483817
-0.066072,10,289.486374
-0.173542,10,289.488924
-0.221111,10,289.491446
-0.328491,10,289.493996
-0.131404,10,289.496532
-0.456899,10,289.499112
-0.156105,10,289.501651
-0.15142,10,289.50424
-0.175447,10,289.506641
-0.420987,10,289.523512
-0.069648,10,289.526102
-0.093584,10,289.528652
-0.126227,10,289.531219
-0.149236,10,289.533826
-0.238709,10,289.536395
-0.173249,10,289.538893
-0.048611,10,289.541164
-0.118599,10,289.543826
-0.182325,10,289.546362
-0.676829,10,289.564287
-0.140661,10,289.566903
-0.126016,10,289.56973
-0.170797,10,289.572296
-0.057591,10,289.575054
-0.264475,10,289.577615
-0.16598,10,289.580134
-0.147671,10,289.582681
-0.104741,10,289.585378
-0.115392,10,289.588332
-0.216721,10,289.606936
-0.464091,10,289.609672
-0.088861,10,289.611973
-0.304523,10,289.614353
-0.051191,10,289.616898
-0.241406,10,289.619455
-0.078028,10,289.6221
-0.185726,10,289.624532
-0.045436,10,289.627035
-0.264666,10,289.629576
-0.162517,10,289.648462
-1.706988,10,289.651026
-0.08672,10,289.653682
-0.171656,10,289.656234
-0.349388,10,289.658766
-0.190905,10,289.661278
-0.69416,10,289.663798
-0.073192,10,289.66633
-0.12031,10,289.668848
-0.325288,10,289.671388
-0.163925,10,289.688723
-0.14525,10,289.691227
-0.281802,10,289.693797
-0.215197,10,289.696333
-0.296963,10,289.698889
-0.313865,10,289.701509
-0.116667,10,289.704058
-0.06888,10,289.706626
-0.036323,10,289.709196
-0.41686,10,289.711703
-0.252256,10,289.729186
-0.345413,10,289.73173
-0.155627,10,289.733967
-0.089768,10,289.736493
-0.126347,10,289.73907
-0.333529,10,289.741635
-0.078668,10,289.744204
-0.165313,10,289.746779
-0.262492,10,289.749389
-0.178945,10,289.751733
-0.447834,10,289.769726
-0.34942,10,289.772258
-0.121863,10,289.775131
-0.074557,10,289.777718
-0.664953,10,289.780244
-0.108346,10,289.782764
-0.143587,10,289.785377
-0.327417,10,289.788264
-0.12991,10,289.790813
-0.19988,10,289.793217
-0.164806,10,289.811541
-0.180859,10,289.814087
-0.102164,10,289.816684
-0.320353,10,289.819546
-0.280822,10,289.822375
-0.150649,10,289.824928
-0.135214,10,289.827448
-0.107402,10,289.829967
-0.075778,10,289.8329
-0.137971,10,289.835397
-0.140988,10,289.853043
-0.141402,10,289.85574
-0.03608,10,289.858221
-0.087246,10,289.860719
-0.113796,10,289.863235
-0.201619,10,289.865862
-0.089979,10,289.86843
-0.062095,10,289.870949
-0.13622,10,289.873471
-0.080608,10,289.875973
-0.418326,10,289.893125
-0.225068,10,289.895681
-0.11812,10,289.898221
-0.308059,10,289.900761
-0.194141,10,289.90331
-0.127214,10,289.905848
-0.048435,10,289.908377
-0.107764,10,289.910914
-0.117899,10,289.913445
-0.146758,10,289.915972
-0.112626,10,289.932553
-0.086189,10,289.935138
-0.079029,10,289.937672
-0.170435,10,289.940217
-0.421395,10,289.942745
-0.297667,10,289.945265
-0.105319,10,289.947729
-0.057466,10,289.950249
-0.064803,10,289.952768
-0.059904,10,289.955293
-0.216436,10,289.974265
-0.249168,10,289.976888
-0.146434,10,289.979415
-0.237857,10,289.981921
-0.066617,10,289.984437
-0.229998,10,289.987655
-0.068642,10,289.990658
-0.148615,10,289.993281
-0.143145,10,289.995711
-0.33587,10,289.998349
-0.16299,10,290.016995
-0.122255,10,290.0199
-0.13828,10,290.022696
-0.06079,10,290.025241
-0.121911,10,290.027756
-0.201033,10,290.030277
-0.091498,10,290.032864
-0.144326,10,290.035511
-0.305526,10,290.038191
-0.259831,10,290.040708
-0.167346,10,290.058829
-0.184088,10,290.061356
-0.132367,10,290.063862
-0.097248,10,290.066517
-0.2875,10,290.069169
-0.177137,10,290.071659
-0.054847,10,290.074083
-0.277357,10,290.076596
-0.290974,10,290.079025
-0.129567,10,290.081316
-0.618762,10,290.098482
-0.109292,10,290.101184
-0.117021,10,290.103824
-0.481289,10,290.106404
-0.202156,10,290.108958
-0.050778,10,290.11141
-0.091089,10,290.113906
-0.279286,10,290.116428
-0.099124,10,290.119023
-0.050859,10,290.121558
-0.146257,10,290.139155
-0.342723,10,290.141684
-0.090461,10,290.144187
-0.200972,10,290.146629
-0.107784,10,290.149173
-0.043755,10,290.151702
-0.05118,10,290.154212
-0.205598,10,290.156726
-0.30124,10,290.159251
-0.433226,10,290.161637
-0.390855,10,290.179934
-0.532308,10,290.182558
-0.399992,10,290.185157
-0.21141,10,290.188041
-0.224989,10,290.190652
-0.136336,10,290.192914
-0.080859,10,290.195153
-0.093904,10,290.197429
-0.94737,10,290.200302
-0.123735,10,290.203016
-0.16606,10,290.221595
-0.167455,10,290.224174
-0.412837,10,290.226736
-0.288089,10,290.229307
-0.092532,10,290.23197
-0.093248,10,290.234878
-0.194292,10,290.237306
-0.11672,10,290.239576
-0.07191,10,290.241826
-0.242098,10,290.244505
-0.160017,10,290.262529
-0.150453,10,290.265014
-0.07945,10,290.26773
-0.13205,10,290.270408
-0.189674,10,290.273024
-0.208273,10,290.275645
-0.464263,10,290.278181
-0.472065,10,290.280766
-0.098383,10,290.283376
-0.145493,10,290.285964
-0.173837,10,290.303173
-0.264385,10,290.305709
-0.108338,10,290.308222
-0.088854,10,290.310723
-0.073342,10,290.313304
-0.080218,10,290.31592
-0.151836,10,290.318453
-0.069864,10,290.321023
-0.123013,10,290.323579
-0.170137,10,290.326127
-0.367824,10,290.343427
-0.093288,10,290.346025
-0.429024,10,290.348679
-0.13462,10,290.351269
-0.294557,10,290.353858
-0.11075,10,290.356389
-0.167073,10,290.358889
-0.436115,10,290.361329
-0.111384,10,290.363761
-0.21647,10,290.366536
-0.082204,10,290.384438
-0.230903,10,290.387141
-0.356612,10,290.389739
-0.158538,10,290.392186
-0.514663,10,290.394461
-0.048453,10,290.396819
-0.138945,10,290.399376
-0.142254,10,290.402297
-0.156644,10,290.40494
-0.121399,10,290.407457
-0.084762,10,290.426113
-0.063141,10,290.428604
-0.111708,10,290.43088
-0.277716,10,290.433461
-0.097834,10,290.436175
-0.296389,10,290.438907
-0.024105,10,290.441478
-0.13583,10,290.444
-0.204067,10,290.446333
-0.498202,10,290.44874
-0.091632,10,290.467261
-0.305775,10,290.469882
-0.401074,10,290.472479
-0.128478,10,290.475109
-0.425306,10,290.477793
-0.257975,10,290.480142
-0.063413,10,290.482592
-0.123254,10,290.485173
-0.310672,10,290.487785
-0.13065,10,290.490337
-0.548954,10,290.507444
-0.067233,10,290.509975
-0.076073,10,290.512275
-0.215509,10,290.514595
-0.289328,10,290.517211
-0.144779,10,290.519784
-0.143619,10,290.522316
-0.42726,10,290.524824
-0.091305,10,290.527259
-0.241955,10,290.529587
-0.102913,10,290.546602
-0.2332,10,290.549049
-0.355409,10,290.552181
-0.145739,10,290.554747
-0.128939,10,290.557224
-0.046628,10,290.559836
-0.123559,10,290.562194
-0.122166,10,290.564616
-0.107575,10,290.567139
-0.082677,10,290.569716
-0.118756,10,290.588412
-0.156207,10,290.591038
-0.064089,10,290.593572
-0.201133,10,290.596312
-0.135323,10,290.598826
-0.162153,10,290.60139
-0.333984,10,290.60398
-0.139772,10,290.606596
-0.100897,10,290.609219
-0.222795,10,290.611753
-0.056409,10,290.629878
-0.157701,10,290.632447
-0.123907,10,290.635165
-0.095442,10,290.637648
-0.15034,10,290.640645
-0.160008,10,290.643322
-0.165927,10,290.645877
-0.127132,10,290.648389
-0.168877,10,290.650949
-0.078198,10,290.653419
-0.093965,10,290.671175
-0.115493,10,290.673668
-0.152496,10,290.676178
-0.099757,10,290.678645
-0.158558,10,290.681195
-0.067942,10,290.683687
-0.113264,10,290.686156
-0.416113,10,290.688728
-0.145833,10,290.691272
-0.105012,10,290.69382
-0.128332,10,290.71132
-0.26038,10,290.713941
-0.157419,10,290.716532
-0.273673,10,290.719166
-0.232246,10,290.721789
-0.256232,10,290.724338
-0.044789,10,290.726939
-0.315165,10,290.729479
-0.67985,10,290.732073
-1.138525,10,290.734669
-0.131868,10,290.751663
-0.070492,10,290.754241
-0.106697,10,290.756843
-0.05222,10,290.75943
-0.595634,10,290.762035
-0.197116,10,290.76459
-0.494128,10,290.767217
-0.303957,10,290.769747
-0.117844,10,290.772314
-0.204992,10,290.774862
-0.163172,10,290.793591
-0.178755,10,290.796141
-0.087237,10,290.798724
-0.051552,10,290.801249
-0.157424,10,290.803834
-0.176729,10,290.806338
-0.156763,10,290.808871
-0.132012,10,290.811378
-0.097128,10,290.813916
-0.074815,10,290.816366
-0.407825,10,290.834244
-0.094305,10,290.837182
-0.153662,10,290.839763
-0.238979,10,290.842283
-0.351851,10,290.844736
-0.063447,10,290.847452
-0.207876,10,290.850132
-0.103379,10,290.852704
-0.123027,10,290.855257
-0.068361,10,290.857793
-0.132491,10,290.876067
-0.07926,10,290.878523
-0.215998,10,290.880825
-0.291078,10,290.883331
-0.058442,10,290.885833
-0.093298,10,290.888269
-0.13412,10,290.89053
-0.059171,10,290.892997
-0.093092,10,290.895485
-0.225097,10,290.898046
-0.57055,10,290.915075
-0.179301,10,290.917572
-0.471869,10,290.920117
-0.124511,10,290.922673
-0.09167,10,290.925259
-0.249249,10,290.927803
-0.070482,10,290.93008
-0.182809,10,290.932338
-0.080414,10,290.934966
-0.303524,10,290.937557
-0.188989,10,290.955056
-0.134936,10,290.957599
-0.209175,10,290.960146
-0.044602,10,290.962685
-0.071663,10,290.965221
-0.175485,10,290.967776
-0.260718,10,290.970185
-0.196814,10,290.972717
-0.209092,10,290.975219
-0.099123,10,290.977774
-0.058724,10,290.997074
-0.094382,10,290.999752
-0.182886,10,291.002372
-0.356726,10,291.004946
-0.065411,10,291.008032
-0.163557,10,291.010595
-0.067553,10,291.013214
-0.122685,10,291.015721
-0.119341,10,291.018458
-0.104563,10,291.021493
-0.325945,10,291.040076
-0.203887,10,291.042898
-0.138662,10,291.045346
-0.164848,10,291.047856
-0.258642,10,291.050323
-0.136073,10,291.053575
-0.411578,10,291.05614
-0.176416,10,291.058676
-0.065433,10,291.061146
-0.120137,10,291.063617
-0.060661,10,291.08208
-0.144616,10,291.084748
-0.419001,10,291.087326
-0.302984,10,291.089847
-0.163311,10,291.092392
-0.108356,10,291.094944
-1.384903,10,291.097292
-0.232637,10,291.09982
-0.136384,10,291.102486
-0.104949,10,291.105139
-0.101331,10,291.122712
-0.128974,10,291.125232
-0.105682,10,291.127747
-0.37339,10,291.130372
-0.119516,10,291.13287
-0.129158,10,291.135463
-0.174352,10,291.137978
-0.246979,10,291.14053
-0.057221,10,291.143054
-0.339273,10,291.145465
-0.097648,10,291.162894
-0.33095,10,291.165436
-0.149457,10,291.167984
-0.075907,10,291.170548
-0.199092,10,291.173066
-0.091548,10,291.175349
-0.293872,10,291.177884
-0.193917,10,291.180418
-0.21184,10,291.183373
-0.142648,10,291.186787
-0.07975,10,291.204652
-0.126624,10,291.207191
-0.149358,10,291.210157
-0.243281,10,291.212714
-0.096236,10,291.215256
-0.17831,10,291.217782
-0.113347,10,291.220658
-0.584509,10,291.223253
-0.114727,10,291.225782
-0.141761,10,291.228315
-0.153237,10,291.246463
-0.167963,10,291.249025
-0.177437,10,291.25159
-0.183508,10,291.254452
-0.202077,10,291.257041
-0.243477,10,291.259594
-0.231009,10,291.262126
-0.117653,10,291.264657
-1.050451,10,291.267712
-0.212155,10,291.270348
-0.146917,10,291.287982
-0.14043,10,291.290533
-0.318925,10,291.293079
-0.086259,10,291.29563
-0.248417,10,291.298108
-0.287909,10,291.300422
-0.287851,10,291.302957
-0.215251,10,291.305528
-0.083156,10,291.308055
-1.567796,10,291.310641
-0.076358,10,291.327918
-1.016341,10,291.330451
-0.15315,10,291.33298
-0.410836,10,291.335512
-0.055767,10,291.338097
-0.133113,10,291.340674
-0.149225,10,291.343248
-0.0897,10,291.345805
-0.062352,10,291.348372
-0.056604,10,291.351023
-0.080804,10,291.367726
-0.12482,10,291.370262
-0.120666,10,291.372756
-0.261296,10,291.375031
-0.701815,10,291.377532
-0.339836,10,291.379974
-0.219031,10,291.382538
-0.937421,10,291.385154
-0.187047,10,291.387775
-0.292048,10,291.390318
-0.124085,10,291.408916
-0.086773,10,291.411474
-0.516059,10,291.414026
-0.117881,10,291.416564
-0.274226,10,291.419614
-0.029561,10,291.422286
-0.149512,10,291.424851
-0.150788,10,291.427447
-0.119343,10,291.430338
-0.208969,10,291.433006
-0.076682,10,291.452588
-0.083177,10,291.455448
-0.328726,10,291.457997
-0.144494,10,291.460537
-0.463441,10,291.463036
-0.056818,10,291.46582
-0.36532,10,291.468955
-0.111565,10,291.471766
-0.223113,10,291.474302
-0.193939,10,291.476938
-0.211612,10,291.495153
-0.048803,10,291.497682
-0.143896,10,291.500121
-0.081682,10,291.502407
-0.095725,10,291.504918
-0.329737,10,291.507428
-0.271741,10,291.509926
-0.453204,10,291.512438
-0.243279,10,291.514962
-0.093017,10,291.517467
-0.10816,10,291.534158
-0.112167,10,291.536681
-0.392228,10,291.539123
-0.291817,10,291.541376
-0.089381,10,291.543819
-0.115858,10,291.546455
-0.117604,10,291.548975
-0.267683,10,291.551689
-0.109878,10,291.554231
-0.08625,10,291.556769
-0.199061,10,291.573822
-0.070043,10,291.576392
-0.153086,10,291.578886
-0.258123,10,291.581161
-0.27193,10,291.583561
-0.113894,10,291.586056
-0.240266,10,291.588622
-0.338972,10,291.591188
-0.075661,10,291.593726
-0.237974,10,291.59634
-0.141963,10,291.614445
-0.225177,10,291.617231
-0.313344,10,291.619638
-0.129966,10,291.622587
-0.082412,10,291.625078
-0.166544,10,291.627854
-0.130833,10,291.630446
-0.078634,10,291.632904
-0.074454,10,291.635481
-0.129248,10,291.638028
-0.165579,10,291.655835
-0.103973,10,291.658269
-0.109787,10,291.660763
-0.15593,10,291.663141
-0.190186,10,291.665559
-0.072868,10,291.668086
-0.213285,10,291.670592
-0.401187,10,291.673127
-0.205222,10,291.675551
-0.181723,10,291.678038
-0.595748,10,291.695504
-0.140332,10,291.697994
-0.134092,10,291.700519
-0.062454,10,291.703044
-0.295943,10,291.705558
-0.180961,10,291.708076
-0.179437,10,291.710613
-0.213807,10,291.713171
-0.183134,10,291.715718
-0.072409,10,291.71824
-0.27844,10,291.735008
-0.121962,10,291.737569
-0.17271,10,291.74015
-0.646953,10,291.742674
-0.180403,10,291.745185
-0.02409,10,291.74772
-0.20005,10,291.750347
-0.100811,10,291.752887
-0.382587,10,291.755452
-0.212612,10,291.757996
-0.250534,10,291.774786
-0.368409,10,291.777315
-0.081954,10,291.779845
-0.331368,10,291.782353
-0.262942,10,291.784865
-0.340627,10,291.787408
-0.081107,10,291.789937
-0.066325,10,291.792484
-0.687824,10,291.795041
-0.084412,10,291.797606
-0.169671,10,291.815398
-0.066558,10,291.817964
-0.046041,10,291.820505
-0.540803,10,291.823046
-0.522004,10,291.825595
-0.077292,10,291.828159
-0.136357,10,291.830683
-0.307935,10,291.833232
-0.172912,10,291.835776
-0.170106,10,291.838237
-0.197974,10,291.856269
-0.151188,10,291.858877
-0.09647,10,291.861484
-0.098438,10,291.864041
-0.146778,10,291.866552
-0.075074,10,291.869052
-0.172259,10,291.871628
-0.127939,10,291.874082
-0.094825,10,291.876608
-0.322211,10,291.878991
-0.459078,10,291.897605
-0.079873,10,291.900325
-0.222005,10,291.902866
-0.25524,10,291.905487
-0.0841,10,291.908348
-0.103194,10,291.910866
-0.173372,10,291.913355
-0.223996,10,291.915769
-0.302656,10,291.918036
-0.195499,10,291.920304
-0.056508,10,291.936311
-0.143414,10,291.938734
-0.143077,10,291.94133
-0.186657,10,291.943861
-0.039576,10,291.946402
-0.121258,10,291.949026
-0.242893,10,291.951807
-0.126971,10,291.954307
-0.117313,10,291.956746
-0.108487,10,291.959238
-0.157338,10,291.975874
-0.142919,10,291.978396
-0.173304,10,291.980913
-0.086035,10,291.983447
-0.301808,10,291.985918
-0.083662,10,291.988433
-0.421868,10,291.990808
-0.100836,10,291.993119
-1.085454,10,291.995721
-0.077394,10,291.998233
-0.044723,10,292.01643
-0.152997,10,292.018994
-0.072095,10,292.021707
-0.067689,10,292.024225
-0.126499,10,292.026549
-0.084843,10,292.028966
-0.371644,10,292.031508
-0.123631,10,292.034009
-0.165544,10,292.036694
-0.064662,10,292.039308
-0.193433,10,292.057162
-0.578796,10,292.059714
-0.114871,10,292.062261
-0.260955,10,292.064767
-0.112935,10,292.067313
-0.780812,10,292.070006
-0.109332,10,292.072546
-0.292275,10,292.075094
-0.495944,10,292.077593
-0.147401,10,292.080115
-0.127655,10,292.097654
-0.087399,10,292.100207
-0.178651,10,292.102753
-0.089723,10,292.105281
-0.111333,10,292.107723
-0.135485,10,292.110236
-0.27201,10,292.112804
-0.052321,10,292.115386
-0.485357,10,292.117818
-0.058935,10,292.1204
-0.070596,10,292.137914
-0.08159,10,292.140428
-0.100542,10,292.142951
-0.388231,10,292.145466
-0.306695,10,292.148081
-0.260297,10,292.150675
-1.514133,10,292.153288
-0.235846,10,292.155838
-0.060136,10,292.158419
-0.163728,10,292.160972
-0.212713,10,292.178437
-0.43959,10,292.180981
-0.227182,10,292.183556
-0.060295,10,292.186056
-0.112901,10,292.188565
-0.188741,10,292.191113
-0.229204,10,292.193422
-0.191065,10,292.195679
-0.154662,10,292.19805
-0.106061,10,292.200715
-0.079431,10,292.219526
-0.159599,10,292.222079
-0.257335,10,292.224608
-0.226943,10,292.227174
-0.126624,10,292.229721
